case_id,comment,screen_on,brightness,digital,logo,rim_state,rdygo,turn_left,turn_right,ring,recv_timeout,delay_after,send_ok,recv_ok,read_ok,recv_hex,read_hex,verdict,checks,elapsed_s,timestamp
37,,1,5,0,0,0,1,1,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 5B 33 33 33 33 33 33 33 33 33 33 33 33 33 33 A3 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 5B 33 33 33 33 33 33 D9 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 0, 'ring': 0}",2.3,2025-08-27 20:29:33
38,,1,5,0,0,0,1,1,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 5B 35 33 33 33 33 33 33 33 33 33 33 33 33 33 B9 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 5B 35 33 33 33 33 33 28 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 0, 'ring': 1}",2.315,2025-08-27 20:29:35
39,,1,5,0,0,0,1,1,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 5B 37 33 33 33 33 33 33 33 33 33 33 33 33 33 3C 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 5B 37 33 33 33 33 33 8C 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 0, 'ring': 2}",2.304,2025-08-27 20:29:38
40,,1,5,0,0,0,1,1,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 36 33 33 33 3E 33 33 33 33 DB 33 33 33 33 33 33 33 33 33 33 33 33 33 33 25 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 DB 33 33 33 33 33 33 F0 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 1, 'ring': 0}",2.316,2025-08-27 20:29:40
41,,1,5,0,0,0,1,1,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 DB 35 33 33 33 33 33 33 33 33 33 33 33 33 33 CA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 DB 35 33 33 33 33 33 01 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 1, 'ring': 1}",2.298,2025-08-27 20:29:42
42,,1,5,0,0,0,1,1,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 DB 37 33 33 33 33 33 33 33 33 33 33 33 33 33 4F 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 DB 37 33 33 33 33 33 A5 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.309,2025-08-27 20:29:45
43,,1,5,0,0,0,1,1,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 5B 34 33 33 33 33 33 33 33 33 33 33 33 33 33 D7 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 5B 34 33 33 33 33 33 7A 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 2, 'ring': 0}",2.311,2025-08-27 20:29:47
44,,1,5,0,0,0,1,1,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 5B 36 33 33 33 33 33 33 33 33 33 33 33 33 33 52 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 5B 36 33 33 33 33 33 DE 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 2, 'ring': 1}",2.299,2025-08-27 20:29:49
45,,1,5,0,0,0,1,1,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 3E 33 33 33 33 5B 38 33 33 33 33 33 33 33 33 33 33 33 33 33 17 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 5B 38 33 33 33 33 33 85 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 1, 'turn_right': 2, 'ring': 2}",2.324,2025-08-27 20:29:52
46,,1,5,0,0,0,1,2,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 38 33 33 33 3E 33 33 33 33 7B 33 33 33 33 33 33 33 33 33 33 33 33 33 33 C6 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 7B 33 33 33 33 33 33 54 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 0, 'ring': 0}",2.3,2025-08-27 20:29:54
47,,1,5,0,0,0,1,2,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 7B 35 33 33 33 33 33 33 33 33 33 33 33 33 33 F9 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 7B 35 33 33 33 33 33 A5 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 0, 'ring': 1}",2.347,2025-08-27 20:29:56
48,,1,5,0,0,0,1,2,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 34 33 37 33 37 33 33 33 3E 33 33 33 33 7B 37 33 33 33 33 33 33 33 33 33 33 33 33 33 1D 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 7B 37 33 33 33 33 33 01 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 0, 'ring': 2}",2.311,2025-08-27 20:29:59
49,,1,5,0,0,0,1,2,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 FB 33 33 33 33 33 33 33 33 33 33 33 33 33 33 90 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 FB 33 33 33 33 33 33 7D 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 1, 'ring': 0}",2.333,2025-08-27 20:30:01
50,,1,5,0,0,0,1,2,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 FB 35 33 33 33 33 33 33 33 33 33 33 33 33 33 8A 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 FB 35 33 33 33 33 33 8C 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 1, 'ring': 1}",2.305,2025-08-27 20:30:03
51,,1,5,0,0,0,1,2,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 FB 37 33 33 33 33 33 33 33 33 33 33 33 33 33 4B 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 FB 37 33 33 33 33 33 28 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 1, 'ring': 2}",2.299,2025-08-27 20:30:06
52,,1,5,0,0,0,1,2,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 7B 34 33 33 33 33 33 33 33 33 33 33 33 33 33 97 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 7B 34 33 33 33 33 33 F7 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 2, 'ring': 0}",2.332,2025-08-27 20:30:08
53,,1,5,0,0,0,1,2,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 7B 36 33 33 33 33 33 33 33 33 33 33 33 33 33 12 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 7B 36 33 33 33 33 33 53 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 2, 'ring': 1}",2.326,2025-08-27 20:30:10
54,,1,5,0,0,0,1,2,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 7B 38 33 33 33 33 33 33 33 33 33 33 33 33 33 36 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 7B 38 33 33 33 33 33 08 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 1, 'turn_left': 2, 'turn_right': 2, 'ring': 2}",2.332,2025-08-27 20:30:13
55,,1,5,0,0,0,2,0,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 43 33 33 33 33 33 33 33 33 33 33 33 33 33 33 A0 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 43 33 33 33 33 33 33 B5 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 0, 'ring': 0}",2.308,2025-08-27 20:30:15
56,,1,5,0,0,0,2,0,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 43 35 33 33 33 33 33 33 33 33 33 33 33 33 33 FE 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 43 35 33 33 33 33 33 44 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 0, 'ring': 1}",2.317,2025-08-27 20:30:17
57,,1,5,0,0,0,2,0,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 43 37 33 33 33 33 33 33 33 33 33 33 33 33 33 7B 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 43 37 33 33 33 33 33 E0 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 0, 'ring': 2}",2.32,2025-08-27 20:30:20
58,,1,5,0,0,0,2,0,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 C3 33 33 33 33 33 33 33 33 33 33 33 33 33 33 97 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 C3 33 33 33 33 33 33 9C 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 1, 'ring': 0}",2.326,2025-08-27 20:30:22
59,,1,5,0,0,0,2,0,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 C3 35 33 33 33 33 33 33 33 33 33 33 33 33 33 C9 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 C3 35 33 33 33 33 33 6D 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 1, 'ring': 1}",2.321,2025-08-27 20:30:24
60,,1,5,0,0,0,2,0,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 C3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 4C 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 C3 37 33 33 33 33 33 C9 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 1, 'ring': 2}",2.303,2025-08-27 20:30:27
61,,1,5,0,0,0,2,0,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 43 34 33 33 33 33 33 33 33 33 33 33 33 33 33 D4 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 43 34 33 33 33 33 33 16 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 2, 'ring': 0}",2.335,2025-08-27 20:30:29
62,,1,5,0,0,0,2,0,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 43 36 33 33 33 33 33 33 33 33 33 33 33 33 33 15 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 43 36 33 33 33 33 33 B2 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 2, 'ring': 1}",2.309,2025-08-27 20:30:31
63,,1,5,0,0,0,2,0,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 43 38 33 33 33 33 33 33 33 33 33 33 33 33 33 31 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 43 38 33 33 33 33 33 E9 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 0, 'turn_right': 2, 'ring': 2}",2.341,2025-08-27 20:30:34
64,,1,5,0,0,0,2,1,0,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 63 33 33 33 33 33 33 33 33 33 33 33 33 33 33 A4 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 63 33 33 33 33 33 33 38 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 0, 'ring': 0}",2.323,2025-08-27 20:30:36
65,,1,5,0,0,0,2,1,0,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 38 33 33 33 3E 33 33 33 33 63 35 33 33 33 33 33 33 33 33 33 33 33 33 33 FA 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 63 35 33 33 33 33 33 C9 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 0, 'ring': 1}",2.305,2025-08-27 20:30:38
66,,1,5,0,0,0,2,1,0,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 63 37 33 33 33 33 33 33 33 33 33 33 33 33 33 7F 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 63 37 33 33 33 33 33 6D 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 0, 'ring': 2}",2.303,2025-08-27 20:30:41
67,,1,5,0,0,0,2,1,1,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 E3 33 33 33 33 33 33 33 33 33 33 33 33 33 33 D7 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 E3 33 33 33 33 33 33 11 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 0}",2.307,2025-08-27 20:30:43
68,,1,5,0,0,0,2,1,1,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 E3 35 33 33 33 33 33 33 33 33 33 33 33 33 33 89 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 E3 35 33 33 33 33 33 E0 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 1}",2.327,2025-08-27 20:30:45
69,,1,5,0,0,0,2,1,1,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 E3 37 33 33 33 33 33 33 33 33 33 33 33 33 33 48 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 E3 37 33 33 33 33 33 44 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 1, 'ring': 2}",2.3,2025-08-27 20:30:48
70,,1,5,0,0,0,2,1,2,0,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 63 34 33 33 33 33 33 33 33 33 33 33 33 33 33 D0 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 63 34 33 33 33 33 33 9B 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 2, 'ring': 0}",2.332,2025-08-27 20:30:50
71,,1,5,0,0,0,2,1,2,1,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 63 36 33 33 33 33 33 33 33 33 33 33 33 33 33 11 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 63 36 33 33 33 33 33 3F 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 2, 'ring': 1}",2.327,2025-08-27 20:30:52
72,,1,5,0,0,0,2,1,2,2,,0.0,PASS,,PASS,A5 60 9F A5 83 55 33 93 7F 63 64 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 89 66 69 66 65 85 64 63 64 76 63 64 92 75 A7 63 65 33 33 33 33 33 37 33 37 33 33 33 3E 33 33 33 33 63 38 33 33 33 33 33 33 33 33 33 33 33 33 33 71 55,A5 60 9F A5 81 0D 3B 3E 33 33 33 33 63 38 33 33 33 33 33 64 55,PASS,"{'screen_on': 1, 'brightness': 5, 'digital': 0, 'logo': 0, 'rim_state': 0, 'rdygo': 2, 'turn_left': 1, 'turn_right': 2, 'ring': 2}",2.301,2025-08-27 20:30:55
